[2021-06-09T20:42:55.198] [INFO] default - |-----------------|
[2021-06-09T20:42:55.205] [INFO] default - |ExtraServer START|
[2021-06-09T20:42:55.206] [INFO] default - |-----------------|
[2021-06-09T20:42:55.211] [INFO] default - creating server...
[2021-06-09T20:42:55.214] [INFO] default - Loading plugins...
[2021-06-09T20:42:55.233] [ERROR] default - Cloud not load plugin asdasd.json: TypeError: require(...).onStart is not a function
[2021-06-09T20:42:55.373] [ERROR] default - Cloud not load plugin chat.js: TypeError [ERR_INVALID_ARG_TYPE]: The "emitter" argument must be an instance of EventEmitter. Received type string ('connection')
[2021-06-09T20:42:55.375] [INFO] defaultRequestHandler.js - DefaultRequestHandler was made by BomberPlayz.
[2021-06-09T20:42:55.375] [INFO] default - Loaded plugin defaultRequestHandler.js
[2021-06-09T20:42:55.376] [ERROR] default - Cloud not load plugin directoryList.js: TypeError: require(...).onStart is not a function
[2021-06-09T20:42:55.378] [INFO] logDebug.js - logDebug plugin by BomberPlayz!
[2021-06-09T20:42:55.378] [INFO] default - Loaded plugin logDebug.js
[2021-06-09T20:42:55.380] [ERROR] default - Cloud not load plugin tuccc.json: SyntaxError: D:\OneDrive\Desktop\progs\ExtraServer\server_plugins\tuccc.json: Unexpected number in JSON at position 57948
[2021-06-09T20:42:55.381] [INFO] _compatibleMode.js - CopatibleMode plugin was made by BomberPLayz
[2021-06-09T20:45:25.603] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:25.698] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:25.807] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:25.935] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:25.981] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.016] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.034] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.102] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.103] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.114] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.263] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.271] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.286] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.300] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.399] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.529] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.587] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.588] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.654] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.702] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.735] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.822] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:26.984] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:27.108] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:27.121] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:27.153] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:27.155] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:27.225] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:27.244] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:27.419] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:27.483] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:27.485] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:27.627] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:27.732] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:27.773] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:27.816] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:27.893] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:27.999] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:28.017] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:28.190] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:28.331] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:28.460] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:28.463] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:28.594] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:28.854] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:28.873] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:28.923] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:28.935] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:28.943] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:29.095] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:29.229] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:29.308] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:29.385] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:29.417] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:29.419] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:29.514] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:29.527] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:29.559] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:29.600] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:29.729] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:29.802] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.030] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.131] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.133] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.224] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.226] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.239] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.247] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.373] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.377] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.394] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.408] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.410] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.430] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.540] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.596] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.670] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.682] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.704] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.829] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.897] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.935] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.938] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.952] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:30.979] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.032] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.034] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.201] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.231] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.407] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.507] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.508] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.541] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.579] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.580] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.691] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.694] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.765] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.806] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.883] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.922] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.952] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:31.970] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.001] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.035] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.097] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.097] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.126] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.177] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.233] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.235] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.442] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.446] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.531] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.566] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.576] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.589] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.651] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.665] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.715] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.784] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.800] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.833] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.877] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.887] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.941] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:32.998] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.000] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.091] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.093] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.110] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.193] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.257] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.270] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.271] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.409] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.452] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.528] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.552] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.590] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.688] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.738] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.740] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.773] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.799] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.807] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.941] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:33.967] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.042] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.044] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.228] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.322] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.399] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.421] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.547] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.591] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.620] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.667] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.668] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.697] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.753] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.755] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.884] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:34.944] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:35.264] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:35.341] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:35.355] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:35.394] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:35.407] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:35.484] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:35.515] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:35.621] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:35.694] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:35.744] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:35.815] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:35.868] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:35.882] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:35.950] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:35.958] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.007] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.102] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.134] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.149] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.163] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.292] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.374] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.482] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.490] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.492] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.520] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.565] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.624] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.644] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.680] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.837] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.956] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:36.977] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:37.164] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:37.267] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:37.273] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:37.338] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:37.512] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:37.538] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:37.650] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:37.895] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:37.899] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:37.929] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:37.961] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:37.990] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:38.095] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:38.111] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:38.272] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:38.346] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:38.603] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:38.728] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:38.806] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:38.916] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:39.038] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:39.065] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:39.183] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:39.326] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:39.372] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:39.404] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:39.584] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:39.838] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:39.861] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:39.884] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.053] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.070] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.121] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.151] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.171] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.202] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.232] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.257] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.344] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.408] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.448] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.476] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.477] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.487] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.519] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.520] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.536] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.551] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.562] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.584] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.772] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.788] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.805] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.837] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.856] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.947] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.962] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:40.980] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:41.030] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:41.090] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:41.105] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:41.145] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:41.364] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:41.373] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:41.519] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:41.574] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:41.589] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:41.603] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:41.641] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
